"Class","NCells","State","County"
"37",2560,"IL","Greene County"
"42",13,"IL","Greene County"
"58",674,"IL","Greene County"
"59",2,"IL","Greene County"
"61",7551,"IL","Greene County"
"67",211,"IL","Greene County"
"69",1,"IL","Greene County"
"76",2,"IL","Greene County"
"111",13625,"IL","Greene County"
"121",47294,"IL","Greene County"
"122",26731,"IL","Greene County"
"123",3591,"IL","Greene County"
"124",705,"IL","Greene County"
"131",606,"IL","Greene County"
"141",343032,"IL","Greene County"
"143",5,"IL","Greene County"
"152",10,"IL","Greene County"
"176",149377,"IL","Greene County"
"190",36257,"IL","Greene County"
"195",5796,"IL","Greene County"
"225",5,"IL","Greene County"
"229",33,"IL","Greene County"
"236",2,"IL","Greene County"
"247",41,"IL","Greene County"
"254",1,"IL","Greene County"
"1",485568,"IL","Grundy County"
"5",377873,"IL","Grundy County"
"13",1,"IL","Grundy County"
"24",3204,"IL","Grundy County"
"26",21,"IL","Grundy County"
"36",3121,"IL","Grundy County"
"37",222,"IL","Grundy County"
"44",335,"IL","Grundy County"
"59",394,"IL","Grundy County"
"61",6141,"IL","Grundy County"
"76",3,"IL","Grundy County"
"111",39170,"IL","Grundy County"
"121",52032,"IL","Grundy County"
"122",52830,"IL","Grundy County"
"123",16449,"IL","Grundy County"
"124",7870,"IL","Grundy County"
"131",3659,"IL","Grundy County"
"141",101889,"IL","Grundy County"
"142",11,"IL","Grundy County"
"143",47,"IL","Grundy County"
"152",648,"IL","Grundy County"
"176",73154,"IL","Grundy County"
"190",12548,"IL","Grundy County"
"195",1988,"IL","Grundy County"
"254",2,"IL","Grundy County"
"1",295683,"IL","Hamilton County"
"4",4593,"IL","Hamilton County"
"5",356187,"IL","Hamilton County"
"11",2,"IL","Hamilton County"
"13",1,"IL","Hamilton County"
"24",6572,"IL","Hamilton County"
"26",26000,"IL","Hamilton County"
"31",14,"IL","Hamilton County"
"36",446,"IL","Hamilton County"
"37",2447,"IL","Hamilton County"
"58",580,"IL","Hamilton County"
"59",2,"IL","Hamilton County"
"61",7983,"IL","Hamilton County"
"111",4251,"IL","Hamilton County"
"121",59260,"IL","Hamilton County"
"122",18941,"IL","Hamilton County"
"123",1660,"IL","Hamilton County"
"124",307,"IL","Hamilton County"
"131",243,"IL","Hamilton County"
"141",258268,"IL","Hamilton County"
"142",2,"IL","Hamilton County"
"176",206606,"IL","Hamilton County"
"190",696,"IL","Hamilton County"
"195",462,"IL","Hamilton County"
"222",105,"IL","Hamilton County"
"225",1,"IL","Hamilton County"
"229",1495,"IL","Hamilton County"
"237",6,"IL","Hamilton County"
"249",1004,"IL","Hamilton County"
"254",7,"IL","Hamilton County"
"1",719552,"IL","Hancock County"
"5",639527,"IL","Hancock County"
"13",3,"IL","Hancock County"
"24",8134,"IL","Hancock County"
"26",497,"IL","Hancock County"
"27",77,"IL","Hancock County"
"28",58,"IL","Hancock County"
"36",6585,"IL","Hancock County"
"37",4112,"IL","Hancock County"
"42",17,"IL","Hancock County"
"43",4,"IL","Hancock County"
"58",147,"IL","Hancock County"
"59",30,"IL","Hancock County"
"61",31539,"IL","Hancock County"
"71",21,"IL","Hancock County"
"76",274,"IL","Hancock County"
"111",58460,"IL","Hancock County"
"121",37549,"IL","Hancock County"
"122",79612,"IL","Hancock County"
"123",17374,"IL","Hancock County"
"124",1893,"IL","Hancock County"
"131",1106,"IL","Hancock County"
"141",429763,"IL","Hancock County"
"142",25,"IL","Hancock County"
"143",1,"IL","Hancock County"
"152",5977,"IL","Hancock County"
"176",284262,"IL","Hancock County"
"190",16406,"IL","Hancock County"
"195",1258,"IL","Hancock County"
"225",376,"IL","Hancock County"
"229",55,"IL","Hancock County"
"247",2,"IL","Hancock County"
"1",8144,"IL","Hardin County"
"4",804,"IL","Hardin County"
"5",22201,"IL","Hardin County"
"24",82,"IL","Hardin County"
"26",375,"IL","Hardin County"
"27",1,"IL","Hardin County"
"36",3,"IL","Hardin County"
"37",441,"IL","Hardin County"
"54",5,"IL","Hardin County"
"58",45,"IL","Hardin County"
"61",832,"IL","Hardin County"
"111",9215,"IL","Hardin County"
"121",25090,"IL","Hardin County"
"122",3704,"IL","Hardin County"
"123",795,"IL","Hardin County"
"124",431,"IL","Hardin County"
"131",2537,"IL","Hardin County"
"141",357956,"IL","Hardin County"
"142",16249,"IL","Hardin County"
"143",6,"IL","Hardin County"
"176",72772,"IL","Hardin County"
"190",2418,"IL","Hardin County"
"195",863,"IL","Hardin County"
"225",4,"IL","Hardin County"
"229",2,"IL","Hardin County"
"1",433334,"IL","Henderson County"
"3",7,"IL","Henderson County"
"4",83,"IL","Henderson County"
"5",270204,"IL","Henderson County"
"6",2,"IL","Henderson County"
"12",1,"IL","Henderson County"
"13",44,"IL","Henderson County"
"21",2,"IL","Henderson County"
"24",1155,"IL","Henderson County"
"26",11,"IL","Henderson County"
"27",150,"IL","Henderson County"
"28",173,"IL","Henderson County"
"29",59,"IL","Henderson County"
"36",6248,"IL","Henderson County"
"37",165,"IL","Henderson County"
"39",1,"IL","Henderson County"
"42",25,"IL","Henderson County"
"43",2407,"IL","Henderson County"
"46",72,"IL","Henderson County"
"58",21,"IL","Henderson County"
"59",445,"IL","Henderson County"
"61",1015,"IL","Henderson County"
"71",5,"IL","Henderson County"
"74",4,"IL","Henderson County"
"76",65,"IL","Henderson County"
"111",49956,"IL","Henderson County"
"121",23562,"IL","Henderson County"
"122",31059,"IL","Henderson County"
"123",4855,"IL","Henderson County"
"124",690,"IL","Henderson County"
"131",489,"IL","Henderson County"
"141",170181,"IL","Henderson County"
"142",4262,"IL","Henderson County"
"152",946,"IL","Henderson County"
"176",89695,"IL","Henderson County"
"190",40914,"IL","Henderson County"
"195",11327,"IL","Henderson County"
"225",276,"IL","Henderson County"
"229",143,"IL","Henderson County"
"1",1050453,"IL","Henry County"
"5",787341,"IL","Henry County"
"12",18,"IL","Henry County"
"13",712,"IL","Henry County"
"21",495,"IL","Henry County"
"23",1,"IL","Henry County"
"24",4325,"IL","Henry County"
"26",99,"IL","Henry County"
"27",261,"IL","Henry County"
"28",417,"IL","Henry County"
"29",2,"IL","Henry County"
"36",20146,"IL","Henry County"
"37",66,"IL","Henry County"
"42",117,"IL","Henry County"
"43",13,"IL","Henry County"
"47",2,"IL","Henry County"
"53",23,"IL","Henry County"
"58",1,"IL","Henry County"
"59",52,"IL","Henry County"
"61",412,"IL","Henry County"
"70",5,"IL","Henry County"
"74",84,"IL","Henry County"
"76",5392,"IL","Henry County"
"111",11874,"IL","Henry County"
"121",88223,"IL","Henry County"
"122",71072,"IL","Henry County"
"123",18021,"IL","Henry County"
"124",4786,"IL","Henry County"
"131",666,"IL","Henry County"
"141",159523,"IL","Henry County"
"142",14,"IL","Henry County"
"152",341,"IL","Henry County"
"176",156416,"IL","Henry County"
"190",8406,"IL","Henry County"
"195",565,"IL","Henry County"
"209",49,"IL","Henry County"
"229",235,"IL","Henry County"
"254",2,"IL","Henry County"
"1",1565316,"IL","Iroquois County"
"4",2,"IL","Iroquois County"
"5",1185418,"IL","Iroquois County"
"12",27,"IL","Iroquois County"
"13",5,"IL","Iroquois County"
"24",17156,"IL","Iroquois County"
"26",1027,"IL","Iroquois County"
"28",32,"IL","Iroquois County"
"36",5885,"IL","Iroquois County"
"37",1309,"IL","Iroquois County"
"42",54,"IL","Iroquois County"
"43",1772,"IL","Iroquois County"
"44",22,"IL","Iroquois County"
"48",3,"IL","Iroquois County"
"58",55,"IL","Iroquois County"
"59",356,"IL","Iroquois County"
"61",11322,"IL","Iroquois County"
"70",3,"IL","Iroquois County"
"111",8259,"IL","Iroquois County"
"121",121064,"IL","Iroquois County"
"122",79592,"IL","Iroquois County"
"123",13479,"IL","Iroquois County"
"124",2654,"IL","Iroquois County"
"131",1410,"IL","Iroquois County"
"141",91261,"IL","Iroquois County"
"142",1,"IL","Iroquois County"
"143",216,"IL","Iroquois County"
"152",2007,"IL","Iroquois County"
"176",105791,"IL","Iroquois County"
"190",11543,"IL","Iroquois County"
"195",4657,"IL","Iroquois County"
"241",13,"IL","Iroquois County"
"243",3,"IL","Iroquois County"
"246",502,"IL","Iroquois County"
"254",1,"IL","Iroquois County"
"1",147729,"IL","Jackson County"
"3",4,"IL","Jackson County"
"4",7568,"IL","Jackson County"
"5",255830,"IL","Jackson County"
"24",8519,"IL","Jackson County"
"26",56170,"IL","Jackson County"
"36",912,"IL","Jackson County"
"37",5800,"IL","Jackson County"
"50",10,"IL","Jackson County"
"54",1,"IL","Jackson County"
"58",255,"IL","Jackson County"
"61",35721,"IL","Jackson County"
"68",9,"IL","Jackson County"
"74",17,"IL","Jackson County"
"76",19,"IL","Jackson County"
"111",64713,"IL","Jackson County"
"121",84230,"IL","Jackson County"
"122",52620,"IL","Jackson County"
"123",8335,"IL","Jackson County"
"124",1638,"IL","Jackson County"
"131",1499,"IL","Jackson County"
"141",689281,"IL","Jackson County"
"142",584,"IL","Jackson County"
"143",18,"IL","Jackson County"
"152",5,"IL","Jackson County"
"176",254652,"IL","Jackson County"
"190",58380,"IL","Jackson County"
"195",3410,"IL","Jackson County"
"225",41,"IL","Jackson County"
"237",2,"IL","Jackson County"
"254",2,"IL","Jackson County"
"1",467124,"IL","Jasper County"
"4",325,"IL","Jasper County"
"5",483001,"IL","Jasper County"
"11",7,"IL","Jasper County"
"13",609,"IL","Jasper County"
"24",4039,"IL","Jasper County"
"26",6728,"IL","Jasper County"
"36",1405,"IL","Jasper County"
"37",4987,"IL","Jasper County"
"43",2,"IL","Jasper County"
"58",304,"IL","Jasper County"
"59",9,"IL","Jasper County"
"61",7274,"IL","Jasper County"
"68",5,"IL","Jasper County"
"111",17074,"IL","Jasper County"
"121",72199,"IL","Jasper County"
"122",12721,"IL","Jasper County"
"123",2723,"IL","Jasper County"
"124",666,"IL","Jasper County"
"131",575,"IL","Jasper County"
"141",228879,"IL","Jasper County"
"176",123889,"IL","Jasper County"
"190",1015,"IL","Jasper County"
"195",1389,"IL","Jasper County"
"222",1,"IL","Jasper County"
"229",1,"IL","Jasper County"
"241",2,"IL","Jasper County"
"249",1,"IL","Jasper County"
"254",27,"IL","Jasper County"
"1",202488,"IL","Jefferson County"
"4",2408,"IL","Jefferson County"
"5",320456,"IL","Jefferson County"
"24",13804,"IL","Jefferson County"
"26",35108,"IL","Jefferson County"
"36",1928,"IL","Jefferson County"
"37",9628,"IL","Jefferson County"
"48",1,"IL","Jefferson County"
"58",668,"IL","Jefferson County"
"61",41060,"IL","Jefferson County"
"68",1,"IL","Jefferson County"
"111",58389,"IL","Jefferson County"
"121",102701,"IL","Jefferson County"
"122",46167,"IL","Jefferson County"
"123",9618,"IL","Jefferson County"
"124",3233,"IL","Jefferson County"
"131",557,"IL","Jefferson County"
"141",455225,"IL","Jefferson County"
"142",6,"IL","Jefferson County"
"176",354244,"IL","Jefferson County"
"190",15671,"IL","Jefferson County"
"195",947,"IL","Jefferson County"
"222",11,"IL","Jefferson County"
"225",11,"IL","Jefferson County"
"229",166,"IL","Jefferson County"
"237",18,"IL","Jefferson County"
"241",1,"IL","Jefferson County"
"249",9,"IL","Jefferson County"
"254",138,"IL","Jefferson County"
"1",277779,"IL","Jersey County"
"4",1,"IL","Jersey County"
"5",219477,"IL","Jersey County"
"24",2182,"IL","Jersey County"
"26",1221,"IL","Jersey County"
"27",8,"IL","Jersey County"
"28",79,"IL","Jersey County"
"36",3564,"IL","Jersey County"
"37",155,"IL","Jersey County"
"57",2,"IL","Jersey County"
"58",462,"IL","Jersey County"
"59",4,"IL","Jersey County"
"61",2521,"IL","Jersey County"
"67",10,"IL","Jersey County"
"68",1,"IL","Jersey County"
"74",1,"IL","Jersey County"
"76",3,"IL","Jersey County"
"111",18600,"IL","Jersey County"
"121",46991,"IL","Jersey County"
"122",21693,"IL","Jersey County"
"123",4249,"IL","Jersey County"
"124",1339,"IL","Jersey County"
"131",550,"IL","Jersey County"
"141",359597,"IL","Jersey County"
"143",52,"IL","Jersey County"
"152",5,"IL","Jersey County"
"176",94706,"IL","Jersey County"
"190",19822,"IL","Jersey County"
"195",5722,"IL","Jersey County"
"225",2,"IL","Jersey County"
"229",20,"IL","Jersey County"
"236",8,"IL","Jersey County"
"247",30,"IL","Jersey County"
"254",9,"IL","Jersey County"
"1",384637,"IL","Jo Daviess County"
"4",613,"IL","Jo Daviess County"
"5",164386,"IL","Jo Daviess County"
"6",50,"IL","Jo Daviess County"
"12",61,"IL","Jo Daviess County"
"13",6,"IL","Jo Daviess County"
"24",5443,"IL","Jo Daviess County"
"26",3,"IL","Jo Daviess County"
"27",157,"IL","Jo Daviess County"
"28",1900,"IL","Jo Daviess County"
"36",32609,"IL","Jo Daviess County"
"37",2144,"IL","Jo Daviess County"
"39",4,"IL","Jo Daviess County"
"42",122,"IL","Jo Daviess County"
"43",290,"IL","Jo Daviess County"
"58",12,"IL","Jo Daviess County"
"59",9,"IL","Jo Daviess County"
"60",35,"IL","Jo Daviess County"
"61",262,"IL","Jo Daviess County"
"69",7,"IL","Jo Daviess County"
"70",6,"IL","Jo Daviess County"
"74",1,"IL","Jo Daviess County"
"76",10,"IL","Jo Daviess County"
"111",47426,"IL","Jo Daviess County"
"121",77289,"IL","Jo Daviess County"
"122",29285,"IL","Jo Daviess County"
"123",4170,"IL","Jo Daviess County"
"124",932,"IL","Jo Daviess County"
"131",763,"IL","Jo Daviess County"
"141",460683,"IL","Jo Daviess County"
"142",2726,"IL","Jo Daviess County"
"143",6,"IL","Jo Daviess County"
"152",16432,"IL","Jo Daviess County"
"176",510975,"IL","Jo Daviess County"
"190",35566,"IL","Jo Daviess County"
"195",5403,"IL","Jo Daviess County"
"209",5,"IL","Jo Daviess County"
"229",58,"IL","Jo Daviess County"
"254",1,"IL","Jo Daviess County"
"1",30739,"IL","Johnson County"
"4",1356,"IL","Johnson County"
"5",62240,"IL","Johnson County"
"24",153,"IL","Johnson County"
"26",7261,"IL","Johnson County"
"36",401,"IL","Johnson County"
"37",7994,"IL","Johnson County"
"47",1,"IL","Johnson County"
"50",1,"IL","Johnson County"
"54",204,"IL","Johnson County"
"58",68,"IL","Johnson County"
"61",3949,"IL","Johnson County"
"68",10,"IL","Johnson County"
"76",2,"IL","Johnson County"
"111",15303,"IL","Johnson County"
"121",42208,"IL","Johnson County"
"122",24961,"IL","Johnson County"
"123",1645,"IL","Johnson County"
"124",166,"IL","Johnson County"
"131",888,"IL","Johnson County"
"141",523726,"IL","Johnson County"
"142",11696,"IL","Johnson County"
"143",11,"IL","Johnson County"
"176",250376,"IL","Johnson County"
"190",14753,"IL","Johnson County"
"195",9620,"IL","Johnson County"
"254",2,"IL","Johnson County"
"1",381100,"IL","Kane County"
"5",240499,"IL","Kane County"
"12",110,"IL","Kane County"
"24",13929,"IL","Kane County"
"26",13,"IL","Kane County"
"27",1,"IL","Kane County"
"28",49,"IL","Kane County"
"36",11152,"IL","Kane County"
"37",2133,"IL","Kane County"
"44",36,"IL","Kane County"
"53",846,"IL","Kane County"
"59",2229,"IL","Kane County"
"60",2,"IL","Kane County"
"61",630,"IL","Kane County"
"70",1,"IL","Kane County"
"111",19545,"IL","Kane County"
"121",144121,"IL","Kane County"
"122",278388,"IL","Kane County"
"123",98688,"IL","Kane County"
"124",33975,"IL","Kane County"
"131",8630,"IL","Kane County"
"141",109674,"IL","Kane County"
"143",2512,"IL","Kane County"
"152",1159,"IL","Kane County"
"176",156677,"IL","Kane County"
"190",7610,"IL","Kane County"
"195",2192,"IL","Kane County"
"226",2,"IL","Kane County"
"254",4,"IL","Kane County"
"1",895706,"IL","Kankakee County"
"4",5,"IL","Kankakee County"
"5",574219,"IL","Kankakee County"
"12",169,"IL","Kankakee County"
"13",7,"IL","Kankakee County"
"24",24497,"IL","Kankakee County"
"26",778,"IL","Kankakee County"
"27",24,"IL","Kankakee County"
"28",79,"IL","Kankakee County"
"36",6452,"IL","Kankakee County"
"37",583,"IL","Kankakee County"
"42",3,"IL","Kankakee County"
"43",5606,"IL","Kankakee County"
"44",363,"IL","Kankakee County"
"58",20,"IL","Kankakee County"
"59",4721,"IL","Kankakee County"
"61",4931,"IL","Kankakee County"
"70",3,"IL","Kankakee County"
"111",17225,"IL","Kankakee County"
"121",52101,"IL","Kankakee County"
"122",117292,"IL","Kankakee County"
"123",25248,"IL","Kankakee County"
"124",9388,"IL","Kankakee County"
"131",5791,"IL","Kankakee County"
"141",96161,"IL","Kankakee County"
"142",13,"IL","Kankakee County"
"143",1333,"IL","Kankakee County"
"152",5922,"IL","Kankakee County"
"176",101032,"IL","Kankakee County"
"190",11928,"IL","Kankakee County"
"195",2163,"IL","Kankakee County"
"216",190,"IL","Kankakee County"
"225",10,"IL","Kankakee County"
"243",85,"IL","Kankakee County"
"254",6,"IL","Kankakee County"
"1",360715,"IL","Kendall County"
"5",261754,"IL","Kendall County"
"13",2,"IL","Kendall County"
"24",4373,"IL","Kendall County"
"26",21,"IL","Kendall County"
"28",12,"IL","Kendall County"
"36",3678,"IL","Kendall County"
"37",173,"IL","Kendall County"
"44",23,"IL","Kendall County"
"59",7321,"IL","Kendall County"
"61",1958,"IL","Kendall County"
"111",8106,"IL","Kendall County"
"121",54281,"IL","Kendall County"
"122",75567,"IL","Kendall County"
"123",22729,"IL","Kendall County"
"124",7906,"IL","Kendall County"
"131",3814,"IL","Kendall County"
"141",55358,"IL","Kendall County"
"142",1,"IL","Kendall County"
"143",70,"IL","Kendall County"
"152",151,"IL","Kendall County"
"176",63171,"IL","Kendall County"
"190",546,"IL","Kendall County"
"195",579,"IL","Kendall County"
"205",64,"IL","Kendall County"
"254",5,"IL","Kendall County"
"1",713324,"IL","Knox County"
"5",551796,"IL","Knox County"
"12",1,"IL","Knox County"
"21",19,"IL","Knox County"
"24",3331,"IL","Knox County"
"26",58,"IL","Knox County"
"27",100,"IL","Knox County"
"28",309,"IL","Knox County"
"36",14095,"IL","Knox County"
"37",265,"IL","Knox County"
"42",3,"IL","Knox County"
"43",14,"IL","Knox County"
"58",8,"IL","Knox County"
"59",11,"IL","Knox County"
"61",1615,"IL","Knox County"
"67",3,"IL","Knox County"
"74",3,"IL","Knox County"
"76",58,"IL","Knox County"
"111",19963,"IL","Knox County"
"121",71234,"IL","Knox County"
"122",73578,"IL","Knox County"
"123",19255,"IL","Knox County"
"124",6508,"IL","Knox County"
"131",472,"IL","Knox County"
"141",396245,"IL","Knox County"
"142",1,"IL","Knox County"
"143",1,"IL","Knox County"
"152",3062,"IL","Knox County"
"176",199447,"IL","Knox County"
"190",615,"IL","Knox County"
"195",598,"IL","Knox County"
"229",135,"IL","Knox County"
"254",1,"IL","Knox County"
"1",1373386,"IL","La Salle County"
"5",1077301,"IL","La Salle County"
"12",3274,"IL","La Salle County"
"13",2,"IL","La Salle County"
"23",2,"IL","La Salle County"
"24",13167,"IL","La Salle County"
"26",49,"IL","La Salle County"
"27",6,"IL","La Salle County"
"28",760,"IL","La Salle County"
"36",14248,"IL","La Salle County"
"37",419,"IL","La Salle County"
"42",2,"IL","La Salle County"
"44",90,"IL","La Salle County"
"53",4562,"IL","La Salle County"
"57",1,"IL","La Salle County"
"58",1,"IL","La Salle County"
"59",400,"IL","La Salle County"
"61",11825,"IL","La Salle County"
"70",1,"IL","La Salle County"
"76",23,"IL","La Salle County"
"111",49488,"IL","La Salle County"
"121",120042,"IL","La Salle County"
"122",146877,"IL","La Salle County"
"123",35820,"IL","La Salle County"
"124",12090,"IL","La Salle County"
"131",11794,"IL","La Salle County"
"141",232924,"IL","La Salle County"
"142",3,"IL","La Salle County"
"143",85,"IL","La Salle County"
"152",1397,"IL","La Salle County"
"176",179335,"IL","La Salle County"
"190",14271,"IL","La Salle County"
"195",2224,"IL","La Salle County"
"205",27,"IL","La Salle County"
"229",91,"IL","La Salle County"
"243",1,"IL","La Salle County"
"254",5,"IL","La Salle County"
"1",57420,"IL","Lake County"
"5",37746,"IL","Lake County"
"12",96,"IL","Lake County"
"21",2,"IL","Lake County"
"24",3469,"IL","Lake County"
"27",7,"IL","Lake County"
"28",13,"IL","Lake County"
"30",2,"IL","Lake County"
"36",2606,"IL","Lake County"
"37",1203,"IL","Lake County"
"39",2,"IL","Lake County"
"44",6,"IL","Lake County"
"53",39,"IL","Lake County"
"59",72,"IL","Lake County"
"61",120,"IL","Lake County"
"70",21,"IL","Lake County"
"111",79605,"IL","Lake County"
"121",253597,"IL","Lake County"
"122",344190,"IL","Lake County"
"123",124632,"IL","Lake County"
"124",47644,"IL","Lake County"
"131",5591,"IL","Lake County"
"141",212776,"IL","Lake County"
"142",25,"IL","Lake County"
"143",6220,"IL","Lake County"
"152",946,"IL","Lake County"
"176",81629,"IL","Lake County"
"190",55260,"IL","Lake County"
"195",36306,"IL","Lake County"
"216",1,"IL","Lake County"
"219",1,"IL","Lake County"
"226",1,"IL","Lake County"
"229",3,"IL","Lake County"
"243",22,"IL","Lake County"
"254",3,"IL","Lake County"
"1",338364,"IL","Lawrence County"
"4",1015,"IL","Lawrence County"
"5",325738,"IL","Lawrence County"
"12",2460,"IL","Lawrence County"
"13",8,"IL","Lawrence County"
"24",4974,"IL","Lawrence County"
"26",21766,"IL","Lawrence County"
"36",12,"IL","Lawrence County"
"37",1770,"IL","Lawrence County"
"42",2893,"IL","Lawrence County"
"43",1048,"IL","Lawrence County"
"48",2163,"IL","Lawrence County"
"58",33,"IL","Lawrence County"
"61",1508,"IL","Lawrence County"
"111",14931,"IL","Lawrence County"
"121",79158,"IL","Lawrence County"
"122",17835,"IL","Lawrence County"
"123",2993,"IL","Lawrence County"
"124",517,"IL","Lawrence County"
"131",556,"IL","Lawrence County"
"141",197381,"IL","Lawrence County"
"176",52404,"IL","Lawrence County"
"190",5501,"IL","Lawrence County"
"195",552,"IL","Lawrence County"
"229",203,"IL","Lawrence County"
"243",6,"IL","Lawrence County"
"254",2,"IL","Lawrence County"
"1",1176210,"IL","Lee County"
"4",6,"IL","Lee County"
"5",509789,"IL","Lee County"
"12",4010,"IL","Lee County"
"13",3,"IL","Lee County"
"24",7050,"IL","Lee County"
"26",33,"IL","Lee County"
"27",39,"IL","Lee County"
"28",1087,"IL","Lee County"
"36",8904,"IL","Lee County"
"37",195,"IL","Lee County"
"42",34,"IL","Lee County"
"44",1,"IL","Lee County"
"47",1,"IL","Lee County"
"53",1779,"IL","Lee County"
"59",91,"IL","Lee County"
"60",12,"IL","Lee County"
"61",276,"IL","Lee County"
"70",2,"IL","Lee County"
"76",7,"IL","Lee County"
"111",12684,"IL","Lee County"
"121",80766,"IL","Lee County"
"122",53236,"IL","Lee County"
"123",14399,"IL","Lee County"
"124",3614,"IL","Lee County"
"131",2697,"IL","Lee County"
"141",128487,"IL","Lee County"
"142",690,"IL","Lee County"
"143",10,"IL","Lee County"
"152",159,"IL","Lee County"
"176",90576,"IL","Lee County"
"190",1283,"IL","Lee County"
"195",326,"IL","Lee County"
"205",21,"IL","Lee County"
"229",127,"IL","Lee County"
"1",1386456,"IL","Livingston County"
"4",5,"IL","Livingston County"
"5",1226857,"IL","Livingston County"
"12",1,"IL","Livingston County"
"24",21876,"IL","Livingston County"
"26",37,"IL","Livingston County"
"28",167,"IL","Livingston County"
"36",8531,"IL","Livingston County"
"37",495,"IL","Livingston County"
"43",7,"IL","Livingston County"
"44",30,"IL","Livingston County"
"53",1,"IL","Livingston County"
"58",243,"IL","Livingston County"
"59",312,"IL","Livingston County"
"61",5904,"IL","Livingston County"
"111",12745,"IL","Livingston County"
"121",83092,"IL","Livingston County"
"122",100076,"IL","Livingston County"
"123",16710,"IL","Livingston County"
"124",3747,"IL","Livingston County"
"131",5378,"IL","Livingston County"
"141",53181,"IL","Livingston County"
"143",22,"IL","Livingston County"
"152",95,"IL","Livingston County"
"176",100154,"IL","Livingston County"
"190",556,"IL","Livingston County"
"195",366,"IL","Livingston County"
"226",3,"IL","Livingston County"
"229",1,"IL","Livingston County"
"246",2,"IL","Livingston County"
"254",1,"IL","Livingston County"
"1",868804,"IL","Logan County"
"4",1,"IL","Logan County"
"5",622512,"IL","Logan County"
"12",1,"IL","Logan County"
"13",21,"IL","Logan County"
"24",6578,"IL","Logan County"
"26",208,"IL","Logan County"
"27",11,"IL","Logan County"
"28",105,"IL","Logan County"
"36",3465,"IL","Logan County"
"37",302,"IL","Logan County"
"42",6,"IL","Logan County"
"43",25,"IL","Logan County"
"53",88,"IL","Logan County"
"54",71,"IL","Logan County"
"58",98,"IL","Logan County"
"59",10,"IL","Logan County"
"61",3469,"IL","Logan County"
"111",7606,"IL","Logan County"
"121",60082,"IL","Logan County"
"122",52010,"IL","Logan County"
"123",10057,"IL","Logan County"
"124",2441,"IL","Logan County"
"131",524,"IL","Logan County"
"141",57087,"IL","Logan County"
"143",1,"IL","Logan County"
"152",1,"IL","Logan County"
"176",85850,"IL","Logan County"
"190",5858,"IL","Logan County"
"195",161,"IL","Logan County"
"205",3,"IL","Logan County"
"225",4,"IL","Logan County"
"229",833,"IL","Logan County"
"254",1,"IL","Logan County"
"1",699458,"IL","Macon County"
"4",2,"IL","Macon County"
"5",563363,"IL","Macon County"
"12",5,"IL","Macon County"
"24",3337,"IL","Macon County"
"26",385,"IL","Macon County"
"28",76,"IL","Macon County"
"36",2724,"IL","Macon County"
"37",84,"IL","Macon County"
"54",1,"IL","Macon County"
"58",36,"IL","Macon County"
"59",5,"IL","Macon County"
"61",1917,"IL","Macon County"
"111",18711,"IL","Macon County"
"121",86953,"IL","Macon County"
"122",112064,"IL","Macon County"
"123",32901,"IL","Macon County"
"124",15731,"IL","Macon County"
"131",810,"IL","Macon County"
"141",84795,"IL","Macon County"
"142",1,"IL","Macon County"
"152",1,"IL","Macon County"
"176",69115,"IL","Macon County"
"190",3458,"IL","Macon County"
"195",141,"IL","Macon County"
"254",2,"IL","Macon County"
"1",817610,"IL","Macoupin County"
"3",2,"IL","Macoupin County"
"5",641919,"IL","Macoupin County"
"13",1,"IL","Macoupin County"
"24",7749,"IL","Macoupin County"
"26",7795,"IL","Macoupin County"
"27",4,"IL","Macoupin County"
"28",26,"IL","Macoupin County"
"36",9162,"IL","Macoupin County"
"37",824,"IL","Macoupin County"
"42",1,"IL","Macoupin County"
"43",2,"IL","Macoupin County"
"58",405,"IL","Macoupin County"
"59",8,"IL","Macoupin County"
"61",25102,"IL","Macoupin County"
"76",1,"IL","Macoupin County"
"111",20481,"IL","Macoupin County"
"121",108936,"IL","Macoupin County"
"122",68226,"IL","Macoupin County"
"123",12983,"IL","Macoupin County"
"124",2957,"IL","Macoupin County"
"131",1625,"IL","Macoupin County"
"141",588836,"IL","Macoupin County"
"143",7,"IL","Macoupin County"
"152",5,"IL","Macoupin County"
"176",188523,"IL","Macoupin County"
"190",1572,"IL","Macoupin County"
"195",1936,"IL","Macoupin County"
"225",176,"IL","Macoupin County"
"229",146,"IL","Macoupin County"
"247",84,"IL","Macoupin County"
"254",1,"IL","Macoupin County"
"1",462270,"IL","Madison County"
"3",1,"IL","Madison County"
"4",933,"IL","Madison County"
"5",425203,"IL","Madison County"
"6",2,"IL","Madison County"
"12",1,"IL","Madison County"
"24",9083,"IL","Madison County"
"26",47481,"IL","Madison County"
"27",5,"IL","Madison County"
"28",8,"IL","Madison County"
"36",8008,"IL","Madison County"
"37",286,"IL","Madison County"
"42",25,"IL","Madison County"
"44",1,"IL","Madison County"
"57",26,"IL","Madison County"
"58",881,"IL","Madison County"
"59",76,"IL","Madison County"
"61",15665,"IL","Madison County"
"67",2,"IL","Madison County"
"68",8,"IL","Madison County"
"111",61008,"IL","Madison County"
"121",186210,"IL","Madison County"
"122",188210,"IL","Madison County"
"123",72847,"IL","Madison County"
"124",33998,"IL","Madison County"
"131",2481,"IL","Madison County"
"141",373698,"IL","Madison County"
"143",37,"IL","Madison County"
